geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:absent,diag1,14,818,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:absent,diag1,15,90,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:absent,diag1,16,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,7,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,8,24,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,9,106,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,10,256,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,11,378,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,12,328,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,13,146,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,14,28,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",diag1:present,diag1,15,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,7,6,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,8,84,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,9,476,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,10,1558,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,11,3132,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,12,3620,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,13,2288,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,14,690,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,15,84,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:absent,far,16,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,7,6,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,8,68,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,9,316,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,10,806,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,11,1172,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,12,922,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,13,366,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,14,64,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",far:present,far,15,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,6,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,7,24,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,8,154,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,9,620,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,10,1646,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,11,2904,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,12,3028,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,13,1742,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,14,468,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,15,49,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:absent,knight_a,16,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,7,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,8,23,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,9,104,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,10,266,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,11,399,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,12,333,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,13,143,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,14,28,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_a:present,knight_a,15,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,6,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,7,24,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,8,154,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,9,620,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,10,1646,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,11,2904,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,12,3028,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,13,1742,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,14,468,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,15,49,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:absent,knight_b,16,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,7,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,8,23,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,9,104,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,10,266,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,11,399,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,12,333,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,13,143,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,14,28,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",knight_b:present,knight_b,15,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,6,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,7,21,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,8,114,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,9,412,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,10,1038,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,11,1856,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,12,1997,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,13,1154,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,14,296,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,15,27,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:absent,nn_other,16,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,7,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,8,12,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,9,53,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,10,130,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,11,180,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,12,146,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,13,63,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,14,12,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,0,0,1,0,0]",nn_other:present,nn_other,15,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,9,6,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,10,138,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,11,1123,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,12,5249,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,13,14258,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,14,22126,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,15,18507,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,16,7844,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,17,1597,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:absent,axial2,18,136,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,9,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,10,40,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,11,131,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,12,202,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,13,129,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,14,26,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",axial2:present,axial2,15,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,9,26,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,10,500,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,11,3482,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,12,14052,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,13,32980,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,14,44454,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,15,32866,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,16,12580,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,17,2340,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:absent,diag1,18,182,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:present,diag1,10,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:present,diag1,11,14,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:present,diag1,12,22,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",diag1:present,diag1,13,12,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,9,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,10,118,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,11,1138,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,12,5858,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,13,16602,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,14,26026,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,15,21712,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,16,9214,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,17,1894,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:absent,far,18,162,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:present,far,10,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:present,far,11,10,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:present,far,12,18,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",far:present,far,13,8,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,9,11,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,10,264,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,11,2033,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,12,8820,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,13,21929,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,14,31128,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,15,24271,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,16,9853,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,17,1954,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:absent,knight_a,18,163,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:present,knight_a,9,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:present,knight_a,10,17,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:present,knight_a,11,47,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:present,knight_a,12,51,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:present,knight_a,13,18,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_a:present,knight_a,14,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,9,11,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,10,264,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,11,2033,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,12,8820,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,13,21929,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,14,31128,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,15,24271,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,16,9853,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,17,1954,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:absent,knight_b,18,163,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:present,knight_b,9,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:present,knight_b,10,17,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:present,knight_b,11,47,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:present,knight_b,12,51,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:present,knight_b,13,18,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",knight_b:present,knight_b,14,1,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,9,14,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,10,256,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,11,1785,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,12,7301,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,13,17752,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,14,25290,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,15,19973,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,16,8128,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,17,1583,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:absent,nn_other,18,130,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:present,nn_other,10,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:present,nn_other,11,7,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:present,nn_other,12,12,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,0,0,1]",nn_other:present,nn_other,13,6,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,7,6,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,8,108,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,9,908,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,10,4492,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,11,14308,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,12,29948,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,13,39172,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,14,29176,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,15,11030,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,16,1890,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:absent,axial2,17,122,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,7,4,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,8,44,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,9,214,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,10,556,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,11,798,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,12,608,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,13,220,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,14,30,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",axial2:present,axial2,15,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,7,46,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,8,584,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,9,3718,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,10,14868,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,11,39686,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,12,70642,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,13,79320,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,14,51622,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,15,17468,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,16,2744,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:absent,diag1,17,168,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,7,2,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,8,20,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,9,100,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,10,266,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,11,374,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,12,260,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,13,74,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",diag1:present,diag1,14,6,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",far:absent,far,7,8,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",far:absent,far,8,152,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",far:absent,far,9,1346,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",far:absent,far,10,6798,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",far:absent,far,11,21606,0,0,0,0,0,0,0,0,0,0
axis,"near_block:[1,1,5,1,0,1,0,0]",far:absent,far,12,44094,0,0,0,0,0,0,0,0,0,0
